date,GEOCODE_MUNICIPIOS_DESPUES_2007,Población,Población. Edad media,Población. Edad media Densidad,Población Hombres,Población Mujeres,Población. Índice de feminidad,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Población. Índice de dependencia,Población. Índice de dependencia mayores de 64 años,Población. Índice de dependencia menores de 15 años,Índice de Vejez,Índice de Juventud,Índice de Sobreenvejecimiento,Índice de Ancianidad,superficie,Densidad de Población,Densidad de Población Extranjera,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
2010-01-01,38036,9092,39.931478223,39.94023403,4587,4505,98.21233922,7848,1244,13.682358117,1335,6493,1264,704,424,136,14.683238011,71.414430268,13.90233172,40.027722162,19.467118435,20.560603727,94.68164794,105.61708861,10.759493671,33.544303797,11313.400000,80.364877048,10.995810278,248,266,549,364,167,1594,6926,596,1570,76.176858777,6.5552133744,17.267927849
2010-01-01,38037,17128,42.267807099,42.269435975,8307,8821,106.18755267,15941,1187,6.9301728164,2182,11847,3099,1587,1113,399,12.739374124,69.167445119,18.093180757,44.576686081,26.158521145,18.418164936,142.02566453,70.409809616,12.875121007,35.914811229,4341.210000,394.54437818,27.342607245,344,417,906,708,402,2777,13810,1179,2139,80.628211116,6.8834656702,12.488323213
2010-01-01,38038,222643,40.998627848,41.000530006,106906,115737,108.26052794,207486,15157,6.8077595074,28741,159300,34602,18111,12420,4071,12.909006796,71.549520982,15.541472222,39.763339611,21.721280603,18.042059008,120.39247069,83.061672736,11.765215883,35.893878967,15044.000000,1479.9454932,100.75113002,5321,5845,11482,8399,4751,35798,174164,21966,26513,78.225679676,9.8660186936,11.908301631
2010-01-01,38039,14143,39.099802022,39.103836955,7085,7058,99.618913197,12346,1797,12.705932263,2222,10118,1803,1036,606,161,15.710952415,71.540691508,12.748356077,39.780589049,17.819727219,21.96086183,81.143114311,123.23904603,8.9295618414,33.610648918,2237.310000,632.14306466,80.319669603,395,454,928,590,302,2669,10842,734,2567,76.659831719,5.1898465672,18.150321714
2010-01-01,38040,12099,47.408835441,47.413204286,6054,6045,99.851337958,5805,6294,52.020828168,1299,7477,3323,1877,1042,404,10.736424498,61.798495743,27.465079759,61.816236458,44.442958406,17.373278053,255.8121632,39.091182666,12.157688835,31.357207343,5198.760000,232.72857374,121.06733144,237,252,558,346,162,1555,5052,424,6623,41.755516985,3.504421853,54.740061162
2010-01-01,38041,8930,40.391489362,40.397190407,4431,4499,101.53464229,8136,794,8.8913773796,1290,6340,1300,710,468,122,14.44568869,70.996640538,14.557670773,40.851735016,20.504731861,20.347003155,100.7751938,99.230769231,9.3846153846,36,1820.110000,490.62968722,43.623737027,167,266,583,361,196,1573,7429,444,1057,83.191489362,4.9720044793,11.836506159
2010-01-01,38042,5246,46.005909264,46.019343965,2624,2622,99.923780488,4609,637,12.142584827,564,3347,1335,676,495,164,10.751048418,63.800991231,25.447960351,56.737376755,39.886465491,16.850911264,236.70212766,42.247191011,12.284644195,37.078651685,2449.680000,214.15041965,26.003396362,96,103,244,157,91,691,4304,89,853,82.043461685,1.69653069,16.260007625
2010-01-01,38043,23615,39.351111582,39.353279994,11817,11798,99.839214691,22710,905,3.8323099725,3668,16785,3162,1796,1094,272,15.532500529,71.077704849,13.389794622,40.691093238,18.838248436,21.852844802,86.205016358,116.00253004,8.6021505376,34.598355471,2999.640000,787.261138,30.170287101,622,812,1508,950,482,4374,21020,965,1630,89.011221681,4.0863857718,6.9023925471
2010-01-01,38044,2965,42.520236088,42.518523546,1465,1500,102.3890785,2834,131,4.4182124789,390,1998,577,312,217,48,13.153456998,67.386172007,19.460370995,48.398398398,28.878878879,19.51951952,147.94871795,67.590987868,8.3188908146,37.608318891,2606.480000,113.7549492,5.0259353611,70,86,156,105,67,484,2538,48,379,85.598650927,1.6188870152,12.782462057
2010-01-01,38045,5697,44.690802177,44.69434914,2891,2806,97.059840886,5186,511,8.9696331402,686,3767,1244,598,448,198,12.041425312,66.122520625,21.836054064,51.234404035,33.023626228,18.210777807,181.34110787,55.144694534,15.916398714,36.012861736,1156.380000,492.65812276,44.189626247,102,135,297,197,104,835,4593,225,879,80.621379674,3.9494470774,15.429173249
2010-01-01,38046,10731,39.888221042,39.888694157,5334,5397,101.18110236,10481,250,2.3296990029,1540,7710,1481,817,537,127,14.350945858,71.847917249,13.801136893,39.182879377,19.208819715,19.974059663,96.168831169,103.98379473,8.5752869683,36.259284267,2644.480000,405.78866167,9.4536544046,217,302,663,478,221,1881,9603,450,678,89.488398099,4.1934582052,6.3181436958
2010-01-01,38047,2769,45.479776092,45.475317939,1408,1361,96.661931818,2152,617,22.282412423,322,1802,645,344,215,86,11.62874684,65.077645359,23.293607801,53.662597114,35.793562708,17.869034406,200.31055901,49.92248062,13.333333333,33.333333333,5354.890000,51.709745672,11.522178794,49,50,152,102,54,407,1991,74,704,71.903214157,2.672444926,25.424340917
2010-01-01,38048,5035,43.120655412,43.113377337,2577,2458,95.382227396,4576,459,9.1161866931,660,3380,995,471,374,150,13.108242304,67.130089374,19.761668322,48.964497041,29.437869822,19.526627219,150.75757576,66.331658291,15.075376884,37.587939698,10368.500000,48.560543955,4.4268698462,132,129,263,187,87,798,3742,369,924,74.319761668,7.3286991063,18.351539225
2010-01-01,38049,5150,43.86776699,43.877867932,2580,2570,99.612403101,3318,1832,35.572815534,574,3679,897,502,296,99,11.145631068,71.436893204,17.417475728,39.98369122,24.381625442,15.602065779,156.271777,63.991081382,11.036789298,32.998885173,3220.820000,159.89716904,56.879924988,79,136,234,163,95,707,2923,134,2093,56.757281553,2.6019417476,40.640776699
2010-01-01,38050,3123,49.562119757,49.572001509,1614,1509,93.494423792,2855,268,8.581492155,266,1921,936,414,383,139,8.5174511687,61.511367275,29.971181556,62.571577303,48.724622592,13.846954711,351.87969925,28.418803419,14.85042735,40.918803419,10854.200000,28.772272484,2.4690903061,42,45,110,98,51,346,2666,70,387,85.366634646,2.2414345181,12.391930836
2010-01-01,38051,9042,39.862862199,39.863612519,4506,4536,100.66577896,8618,424,4.6892280469,1276,6409,1357,738,511,108,14.111922141,70.880336209,15.00774165,41.082852239,21.173349977,19.909502262,106.34796238,94.030950626,7.9587324982,37.656595431,1808.630000,499.93641596,23.443158634,259,264,507,341,189,1560,8116,191,735,89.758902898,2.1123645211,8.1287325813
2010-01-01,38052,1843,43.050732501,43.053113637,952,891,93.592436975,1612,231,12.5339121,244,1252,347,180,122,45,13.239283776,67.932718394,18.82799783,47.204472843,27.715654952,19.488817891,142.21311475,70.317002882,12.968299712,35.158501441,5627.110000,32.752158746,4.105126788,36,43,102,82,36,299,1494,63,286,81.063483451,3.4183396636,15.518176886
2010-01-01,38053,4955,44.275378406,44.271935165,2506,2449,97.725458899,4500,455,9.1826437941,602,3253,1100,536,374,190,12.149344097,65.650857719,22.199798184,52.320934522,33.814940055,18.505994467,182.72425249,54.727272727,17.272727273,34,7067.200000,70.112633009,6.4381933439,96,110,253,207,118,784,3940,162,853,79.515640767,3.2694248234,17.21493441
2010-01-01,38901,1801,46.280122154,46.273980422,927,874,94.282632147,1582,219,12.15991116,203,1142,456,224,164,68,11.271515825,63.409217102,25.319267074,57.705779335,39.929947461,17.775831874,224.63054187,44.51754386,14.912280702,35.964912281,8273.680000,21.767822783,2.6469479119,27,40,87,68,30,252,1263,70,468,70.12770683,3.8867295947,25.985563576
2009-01-01,35001,5782,41.926841923,41.926840858,2903,2879,99.173269032,5491,291,5.0328606019,759,4008,1015,509,390,116,13.126945694,69.318574888,17.554479419,44.261477046,25.324351297,18.937125749,133.72859025,74.778325123,11.428571429,38.42364532,4451.160000,129.89872303,6.5376216537,137,153,303,221,142,956,5188,253,341,89.726738153,4.3756485645,5.8976132826
2009-01-01,35002,28924,35.497994745,35.500329547,14814,14110,95.247738626,26484,2440,8.4359009819,5256,21252,2416,1459,781,176,18.171760476,73.475314618,8.3529249067,36.100131752,11.368341803,24.731789949,45.96651446,217.54966887,7.2847682119,32.32615894,7889.720000,366.60363105,30.926319312,1082,1143,2039,1347,644,6255,24418,1469,3037,84.421241875,5.0788272715,10.499930853
2009-01-01,35003,10371,36.702873397,36.71320551,5639,4732,83.91558787,5999,4372,42.156011956,1552,8128,691,458,169,64,14.964805708,78.372384534,6.662809758,27.595964567,8.501476378,19.094488189,44.523195876,224.60202605,9.2619392185,24.457308249,25024.800000,41.442888654,17.470669096,338,312,599,380,195,1824,4351,1563,4457,41.95352425,15.070870697,42.975605053
2009-01-01,35004,59127,34.969971417,34.974548029,30443,28684,94.221988634,44369,14758,24.959832226,10329,44327,4471,2668,1378,425,17.469176518,74.969134236,7.5616892452,33.388228394,10.086403321,23.301825073,43.285894085,231.0221427,9.5057034221,30.820845448,2427.540000,2435.6756222,607.94054887,2289,2197,3972,2556,1497,12511,34480,7911,16736,58.31515213,13.37967426,28.305173609
2009-01-01,35005,1257,46.051312649,46.05786623,674,583,86.49851632,1251,6,0.477326969,91,904,262,131,111,20,7.2394590294,71.917263325,20.843277645,39.048672566,28.982300885,10.066371681,287.91208791,34.732824427,7.6335877863,42.366412214,6641.900000,18.925307517,0.0903355967,11,17,39,31,19,117,1224,18,15,97.374701671,1.4319809069,1.1933174224
2009-01-01,35006,36259,38.709934085,38.711084877,18159,18100,99.675092241,35669,590,1.6271822168,5743,25787,4729,2641,1702,386,15.838826222,71.118894619,13.042279158,40.609609493,18.338697793,22.2709117,82.343722793,121.44216536,8.1624021992,35.990695707,3283.870000,1104.1545494,17.966606473,1024,1255,2317,1546,817,6959,33853,1268,1138,93.364406078,3.4970627982,3.1385311233
2009-01-01,35007,680,45.430882353,45.448878689,343,337,98.250728863,592,88,12.941176471,54,484,142,69,44,29,7.9411764706,71.176470588,20.882352941,40.495867769,29.338842975,11.157024793,262.96296296,38.028169014,20.422535211,30.985915493,10370.900000,6.5568079916,0.848528093,0,6,26,34,15,81,578,14,88,85,2.0588235294,12.941176471
2009-01-01,35008,7524,39.857655502,39.86337637,3859,3665,94.972790878,7383,141,1.8740031898,1129,5293,1102,620,386,96,15.005316321,70.348219032,14.646464646,42.150009446,20.819950879,21.330058568,97.6085031,102.45009074,8.7114337568,35.02722323,1602.780000,469.4343578,8.7972148392,228,220,445,306,161,1360,7095,209,220,94.298245614,2.7777777778,2.9239766082
2009-01-01,35009,24405,39.359086253,39.358513876,12285,12120,98.656898657,23958,447,1.8315918869,3811,17043,3551,1853,1381,317,15.61565253,69.8340504,14.55029707,43.196620313,20.83553365,22.361086663,93.177643663,107.32188116,8.9270627992,38.890453393,6254.510000,390.19843281,7.1468428382,678,786,1570,1026,620,4680,23326,439,640,95.578774841,1.7988117189,2.6224134399
2009-01-01,35010,5249,42.091350733,42.096405573,2740,2509,91.569343066,4308,941,17.927224233,708,3611,930,547,274,109,13.488283483,68.794056011,17.717660507,45.361395735,25.754638604,19.606757131,131.3559322,76.129032258,11.720430108,29.462365591,14565.300000,36.037706055,6.4605603729,134,128,289,204,114,869,3763,467,1019,71.689845685,8.8969327491,19.413221566
2009-01-01,35011,29319,36.554503905,36.558544159,14879,14440,97.049532899,27936,1383,4.7170776629,4786,21659,2874,1665,957,252,16.323885535,73.873597326,9.8025171391,35.366360404,13.269310679,22.097049725,60.05014626,166.52748782,8.7682672234,33.298538622,3908.810000,750.07483096,35.381612307,956,1018,1868,1302,675,5819,26552,965,1802,90.562433917,3.2913810157,6.1461850677
2009-01-01,35012,21690,38.758828953,38.762542061,11358,10332,90.966719493,12028,9662,44.545873675,3359,15771,2560,1718,705,137,15.486399262,72.710926694,11.802674043,37.530911166,16.232325154,21.298586012,76.213158678,131.2109375,5.3515625,27.5390625,17142.000000,126.53132657,56.364484891,651,674,1373,878,457,4033,10525,1321,9844,48.524665745,6.0903642231,45.384970032
2009-01-01,35013,8054,41.958902409,41.959659023,4070,3984,97.886977887,7966,88,1.0926247827,1053,5551,1450,775,558,117,13.07424882,68.922274646,18.003476533,45.090974599,26.121419564,18.969555035,137.70180437,72.620689655,8.0689655172,38.482758621,3220.460000,250.08849667,2.7325288934,196,217,409,310,147,1279,7700,171,183,95.604668488,2.1231686119,2.2721629004
2009-01-01,35014,21996,35.327377705,35.33511438,11854,10142,85.557617682,12749,9247,42.03946172,3528,17071,1397,919,372,106,16.039279869,77.609565376,6.3511547554,28.850096655,8.1834690411,20.666627614,39.597505669,252.54115963,7.5876879026,26.628489621,35533.400000,61.902322885,26.023403333,731,763,1410,818,405,4127,8192,4242,9562,37.243135115,19.285324604,43.47154028
2009-01-01,35015,20821,35.083161231,35.100954418,11425,9396,82.240700219,12095,8726,41.909610489,2920,16628,1273,940,267,66,14.024302387,79.861678113,6.1140194995,25.216502285,7.6557613664,17.560740919,43.595890411,229.3794187,5.1846032993,20.974076984,38493.800000,54.089229954,22.66858559,716,633,1094,653,335,3431,7294,4441,9086,35.031938908,21.329427021,43.638634071
2009-01-01,35016,381847,39.973645203,39.974869795,186191,195656,105.08348953,351516,30331,7.9432338083,55126,271784,54937,30080,19435,5422,14.43667228,71.176151705,14.387176016,40.496497218,20.21347835,20.283018868,99.657149077,100.34403043,9.8694868668,35.376886252,10331.600000,3695.9135081,293.5750513,10240,11425,22588,14545,7942,66740,303797,36094,41956,79.559876076,9.4524770392,10.987646885
2009-01-01,35017,35667,33.913603611,33.916628348,18551,17116,92.264567948,28290,7377,20.682984271,6579,26963,2125,1147,721,257,18.445622004,75.596489752,5.957888244,32.281274339,7.8811704929,24.400103846,32.299741602,309.6,12.094117647,33.929411765,29077.100000,122.66353935,25.37048055,1437,1437,2511,1590,879,7854,19780,7460,8427,55.457425632,20.915692377,23.626881992
2009-01-01,35018,18517,35.209780202,35.211764375,9525,8992,94.404199475,14800,3717,20.073446023,3360,13822,1335,863,349,123,18.14548793,74.644920884,7.2095911865,33.967587903,9.6585154102,24.309072493,39.732142857,251.68539326,9.2134831461,26.142322097,4076.110000,454.28116513,91.189884473,674,730,1316,853,429,4002,10384,3891,4242,56.078198412,21.013123076,22.908678512
2009-01-01,35019,52161,38.814717893,38.819450823,27228,24933,91.57117673,36374,15787,30.265907479,7208,39412,5541,3707,1447,387,13.818753475,75.558367363,10.622879163,32.348015833,14.059169796,18.288846037,76.872918979,130.08482223,6.984298863,26.11441978,33241.900000,156.91341349,47.49126855,1216,1346,3119,2043,1137,8861,29766,5010,17385,57.065623742,9.6048772071,33.329499051
2009-01-01,35020,8539,39.847698794,39.850400935,4299,4240,98.627587811,7593,946,11.07858063,1164,6054,1321,696,512,113,13.631572784,70.898231643,15.470195573,41.047241493,21.82028411,19.226957384,113.48797251,88.115064345,8.5541256624,38.758516276,12370.800000,69.02544702,7.6470398034,176,224,496,351,200,1447,7426,142,971,86.965686849,1.6629581918,11.37135496
2009-01-01,35021,19154,39.643468727,39.644175738,9528,9626,101.02854744,18257,897,4.6830949149,2807,13911,2436,1334,870,232,14.65490237,72.627127493,12.717970137,37.68959816,17.511321975,20.178276184,86.783042394,115.22988506,9.5238095238,35.714285714,2383.190000,803.71267083,37.638627218,428,508,1224,861,443,3464,16539,1313,1302,86.347499217,6.8549650204,6.7975357628
2009-01-01,35022,63637,34.5471581,34.548922562,32142,31495,97.987057433,53066,10571,16.611405315,12073,46865,4699,2799,1515,385,18.971667426,73.644263557,7.3840690165,35.787901419,10.026672357,25.761229062,38.921560507,256.92700575,8.1932326027,32.24090232,6252.830000,1017.7311713,169.05944988,2467,2522,4811,3074,1596,14470,47134,3754,12749,74.066973616,5.8990838663,20.033942518
2009-01-01,35023,14069,40.878420641,40.880060136,7022,7047,100.35602392,13828,241,1.7129859976,1931,9832,2306,1171,887,248,13.725211458,69.884142441,16.390646101,43.093978845,23.454027665,19.63995118,119.41998964,83.738074588,10.754553339,38.464874241,4261.820000,330.11717998,5.6548610687,324,351,803,646,342,2466,13405,294,370,95.280403725,2.0897007605,2.629895515
2009-01-01,35024,19418,37.027860748,37.031077455,9930,9488,95.548841893,14710,4708,24.24554537,3260,14306,1852,1171,535,146,16.788546709,73.673910804,9.5375424864,35.733258773,12.945617224,22.787641549,56.809815951,176.02591793,7.8833693305,28.887688985,22400.600000,86.685178076,21.01729418,674,730,1257,813,397,3871,11418,2988,5012,58.80111237,15.38778453,25.8111031
2009-01-01,35025,2164,47.440850277,47.445339771,1140,1024,89.824561404,2127,37,1.7097966728,157,1498,509,281,165,63,7.2550831793,69.223659889,23.521256932,44.459279039,33.978638184,10.480640854,324.20382166,30.844793713,12.377210216,32.416502947,10386.300000,20.835138596,0.3562385065,26,24,59,56,25,190,2068,43,53,95.563770795,1.9870609982,2.449168207
2009-01-01,35026,100015,36.989346598,36.99052392,49765,50250,100.97458053,96665,3350,3.3494975754,16908,72771,10336,6013,3416,907,16.90546418,72.760085987,10.334449833,37.437990408,14.20346017,23.234530239,61.130825645,163.58359133,8.7751547988,33.049535604,10033.100000,996.85042509,33.389480818,3156,3644,6926,4332,2335,20393,89897,5013,5105,89.883517472,5.0122481628,5.1042343648
2009-01-01,35027,12926,40.395946155,40.394482868,6635,6291,94.815373022,12705,221,1.7097323225,1915,9003,2008,1110,732,166,14.815101346,69.65031719,15.534581464,43.574364101,22.303676552,21.270687549,104.85639687,95.368525896,8.2669322709,36.454183267,2580.730000,500.86603403,8.563468476,357,339,804,540,288,2328,12188,309,429,94.290577131,2.3905307133,3.3188921553
2009-01-01,35028,19849,38.308806489,38.317083439,10245,9604,93.743289409,10695,9154,46.118192352,2871,14902,2076,1417,500,159,14.464204746,75.076830067,10.458965187,33.196886324,13.931015971,19.265870353,72.309299896,138.29479769,7.6589595376,24.08477842,6432.050000,308.59523791,142.31854541,572,555,1154,787,379,3447,7873,2633,9343,39.664466724,13.265151897,47.070381379
2009-01-01,35029,5837,37.05422306,37.057487714,3079,2758,89.574537187,4968,869,14.887784821,993,4243,601,343,184,74,17.012163783,72.691451088,10.296385129,37.567758661,14.164506246,23.403252416,60.52366566,165.22462562,12.31281198,30.615640599,13577.900000,42.988974731,6.4001060547,195,222,374,263,106,1160,4403,478,956,75.432585232,8.189138256,16.378276512
2009-01-01,35030,13632,35.106073944,35.10461695,7079,6553,92.569571973,10874,2758,20.231807512,2571,9900,1161,668,370,123,18.860035211,72.623239437,8.5167253521,37.696969697,11.727272727,25.96969697,45.157526254,221.44702842,10.594315245,31.869078381,27629.800000,49.338033572,9.9819759825,555,523,1021,649,323,3071,8712,1867,3053,63.908450704,13.695715962,22.395833333
2009-01-01,35031,9067,36.980092644,36.980451936,4617,4450,96.38293264,8586,481,5.3049520238,1597,6512,958,543,324,91,17.61332304,71.820888938,10.565788022,39.235257985,14.711302211,24.523955774,59.987476518,166.70146138,9.4989561587,33.82045929,3880.130000,233.6777376,12.39649187,304,321,630,458,234,1947,8183,273,611,90.250358443,3.0109187162,6.7387228411
2009-01-01,35032,3968,43.57484879,43.573691517,2091,1877,89.765662363,3926,42,1.0584677419,424,2781,763,415,270,78,10.685483871,70.085685484,19.228830645,42.682488314,27.436174038,15.246314275,179.95283019,55.570117955,10.222804718,35.386631717,2212.890000,179.31302505,1.8979705272,84,66,175,141,76,542,3791,68,109,95.539314516,1.7137096774,2.7469758065
2009-01-01,35033,7636,40.577265584,40.578150115,3908,3728,95.39406346,7485,151,1.9774751179,1069,5432,1135,607,416,112,13.999476166,71.136720796,14.863803038,40.57437408,20.894698085,19.679675994,106.17399439,94.185022026,9.8678414097,36.651982379,3821.390000,199.82257765,3.9514417529,205,190,428,356,170,1349,7202,212,222,94.316396019,2.776322682,2.9072812991
2009-01-01,35034,13941,36.363639624,36.372844962,7570,6371,84.161162483,7465,6476,46.452908687,1968,10872,1101,806,243,52,14.116634388,77.985797289,7.8975683236,28.228476821,10.126931567,18.101545254,55.945121951,178.74659401,4.7229791099,22.070844687,21209.400000,65.7302894,30.533631314,477,356,772,477,244,2326,4017,3130,6794,28.814288788,22.451760993,48.733950219
2009-01-01,38001,43204,36.914961578,36.919823189,22277,20927,93.939938053,21438,21766,50.379594482,6509,32970,3725,2564,949,212,15.065734654,76.312378483,8.6218868623,31.040339703,11.298149833,19.74218987,57.228452911,174.73825503,5.6912751678,25.476510067,10595.200000,407.76955603,205.43264875,1248,1344,2675,1638,805,7710,14470,5414,23320,33.492269234,12.531247107,53.976483659
2009-01-01,38002,1200,49.104166667,49.116525211,599,601,100.33388982,1139,61,5.0833333333,108,719,373,199,139,35,9,59.916666667,31.083333333,66.898470097,51.877607789,15.020862309,345.37037037,28.954423592,9.3833780161,37.26541555,2500.410000,47.992129291,2.4395999056,14,25,47,33,21,140,1077,18,105,89.75,1.5,8.75
2009-01-01,38003,2110,41.47014218,41.464401128,1141,969,84.925503944,1780,330,15.639810427,275,1490,345,196,115,34,13.033175355,70.616113744,16.3507109,41.610738255,23.154362416,18.456375839,125.45454545,79.710144928,9.8550724638,33.333333333,4960.680000,42.534491239,6.6523137957,47,57,112,77,30,323,1598,103,409,75.734597156,4.8815165877,19.383886256
2009-01-01,38004,5502,41.787168302,41.786135637,2697,2805,104.00444939,5319,183,3.3260632497,790,3715,997,477,373,147,14.358415122,67.52090149,18.120683388,48.102288022,26.837146703,21.265141319,126.20253165,79.237713139,14.744232698,37.41223671,3436.180000,160.11966777,5.3256814253,131,161,363,178,110,943,4881,207,414,88.713195202,3.7622682661,7.5245365322
2009-01-01,38005,7850,42.181656051,42.192204449,4044,3806,94.114737883,6269,1581,20.140127389,986,5503,1361,788,436,137,12.560509554,70.101910828,17.337579618,42.649463929,24.731964383,17.917499546,138.03245436,72.446730345,10.066127847,32.035268185,17893.400000,43.870924475,8.8356600758,154,203,423,274,136,1190,5778,278,1794,73.605095541,3.5414012739,22.853503185
2009-01-01,38006,78614,38.009273157,38.012782372,40879,37735,92.309009516,43796,34818,44.289821151,10977,59575,8062,5460,2116,486,13.963161778,75.781667387,10.255170835,31.958036089,13.532522031,18.425514058,73.444474811,136.15728107,6.0282808236,26.246588936,8159.850000,963.42457276,426.6990202,2066,2220,4502,2946,1522,13256,30136,9966,38512,38.334138957,12.6771313,48.988729743
2009-01-01,38007,2363,46.703554803,46.71938217,1195,1168,97.740585774,2296,67,2.8353787558,227,1510,626,300,229,97,9.6064325011,63.901819721,26.491747778,56.490066225,41.456953642,15.033112583,275.77092511,36.261980831,15.495207668,36.581469649,4349.520000,54.327833876,1.5403998602,27,48,111,71,38,295,1986,30,347,84.045704613,1.2695725772,14.68472281
2009-01-01,38008,7337,39.627027395,39.630589783,3636,3701,101.78767877,6756,581,7.9187678888,1151,5069,1117,608,395,114,15.68761074,69.088183181,15.224206079,44.742552772,22.035904518,22.706648254,97.046046916,103.0438675,10.205908684,35.362578335,3089.340000,237.49409259,18.806605942,221,256,451,309,156,1393,5899,378,1060,80.400708737,5.1519694698,14.447321794
2009-01-01,38009,5115,39.465982405,39.470336939,2619,2496,95.303550974,4603,512,10.009775171,754,3651,710,410,223,77,14.740957967,71.37829912,13.880742913,40.098603122,19.446726924,20.651876198,94.164456233,106.1971831,10.845070423,31.408450704,1415.880000,361.25942877,36.161256604,160,144,300,204,99,907,3734,515,866,73.000977517,10.068426197,16.930596285
2009-01-01,38010,5194,43.284944166,43.296360751,2662,2532,95.116453794,4907,287,5.525606469,620,3555,1019,537,373,109,11.936850212,68.444358876,19.618790913,46.104078762,28.663853727,17.440225035,164.35483871,60.843964671,10.696761531,36.60451423,6636.410000,78.26520664,4.3246273211,123,85,283,186,101,778,4475,112,607,86.157104351,2.1563342318,11.686561417
2009-01-01,38011,24319,38.266972326,38.269128683,11964,12355,103.26813775,21903,2416,9.9346190222,3854,17601,2864,1704,942,218,15.847691106,72.375508861,11.776800033,38.168285893,16.271802738,21.896483154,74.312402698,134.56703911,7.6117318436,32.891061453,4948.050000,491.4865452,48.827315811,803,798,1483,1034,527,4645,17520,2813,3986,72.042435955,11.567087462,16.390476582
2009-01-01,38012,2774,46.062725306,46.074383873,1408,1366,97.017045455,2676,98,3.5328046143,301,1790,683,333,253,97,10.85075703,64.527757751,24.62148522,54.972067039,38.156424581,16.815642458,226.910299,44.070278184,14.20204978,37.042459736,4524.910000,61.305086731,2.1657889328,65,59,119,76,32,351,2475,82,217,89.221341024,2.9560201875,7.8226387888
2009-01-01,38013,4009,42.838488401,42.853825983,2039,1970,96.61598823,3322,687,17.136443003,556,2658,795,421,264,110,13.868795211,66.300823148,19.830381641,50.827689992,29.909706546,20.917983446,142.98561151,69.937106918,13.836477987,33.20754717,8150.900000,49.184752604,8.4285170963,88,99,230,184,84,685,2593,203,1213,64.67947119,5.0636068845,30.256921926
2009-01-01,38014,1935,44.122739018,44.121420499,981,954,97.247706422,1740,195,10.07751938,246,1264,425,200,154,71,12.713178295,65.322997416,21.963824289,53.085443038,33.623417722,19.462025316,172.76422764,57.882352941,16.705882353,36.235294118,5590.020000,34.615260768,3.4883596123,44,46,95,71,39,295,1571,68,296,81.188630491,3.5142118863,15.297157623
2009-01-01,38015,5416,43.885893648,43.887925047,2713,2703,99.631404349,5147,269,4.9667651403,596,3726,1094,586,404,104,11.004431315,68.796159527,20.199409158,45.356951154,29.361245303,15.995705851,183.55704698,54.478976234,9.5063985375,36.928702011,2743.200000,197.43365413,9.8060659084,114,105,252,176,101,748,4607,156,653,85.062776957,2.8803545052,12.056868538
2009-01-01,38016,1804,48.889689579,48.884342498,932,872,93.56223176,1501,303,16.796008869,161,1120,523,237,204,82,8.9246119734,62.084257206,28.99113082,61.071428571,46.696428571,14.375,324.8447205,30.783938815,15.678776291,39.005736138,10258.400000,17.585588396,2.9536769867,32,32,61,54,34,213,1376,53,375,76.274944568,2.9379157428,20.78713969
2009-01-01,38017,39993,35.892293651,35.894070442,20540,19453,94.70788705,28782,11211,28.032405671,6628,29994,3371,2034,1047,290,16.572900258,74.998124672,8.4289750706,33.336667333,11.23891445,22.097752884,50.85998793,196.61821418,8.6027884901,31.059032928,16250.400000,246.10471127,68.989071038,1266,1435,2706,1641,922,7970,21775,4906,13312,54.44702823,12.267146751,33.285825019
2009-01-01,38018,5487,41.49125205,41.489240139,2696,2791,103.52373887,5289,198,3.608529251,725,3798,964,532,341,91,13.213049025,69.218151996,17.568798979,44.470774092,25.381779884,19.088994207,132.96551724,75.20746888,9.4398340249,35.373443983,2380.470000,230.50069944,8.317685163,159,136,287,193,118,893,4970,76,441,90.577729178,1.3850920357,8.0371787862
2009-01-01,38019,20536,38.088770939,38.090345876,10396,10140,97.537514429,15861,4675,22.764900662,3326,14676,2534,1572,758,204,16.195948578,71.464744838,12.339306584,39.929136004,17.266285091,22.662850913,76.187612748,131.25493291,8.0505130229,29.913180742,14410.200000,142.51016641,32.442297817,611,619,1389,954,497,4070,13944,1012,5580,67.900272692,4.9279314375,27.171795871
2009-01-01,38020,17662,40.869210735,40.871948121,8702,8960,102.96483567,16794,868,4.9145057185,2440,12307,2915,1509,1082,324,13.814969992,69.680670366,16.504359642,43.51182254,23.685707321,19.826115219,119.46721311,83.704974271,11.114922813,37.118353345,10288.800000,171.66239017,8.4363579815,476,528,996,607,373,2980,15240,725,1697,86.286943721,4.104857887,9.608198392
