date,GEOCODE_MUNICIPIOS_ANTES_2007,Población,Población. Edad media,Población. Edad media Densidad,Población Hombres,Población Mujeres,Población. Índice de feminidad,Población de nacionalidad española,Población de nacionalidad extranjera,Población de nacionalidad extranjera (%),Población de 0 a 14 años de edad,Población de 15 a 64 años de edad,Población de 65 o más años de edad,Población de 65 a 74 años de edad,Población de 75 a 84 años de edad,Población de 85 o más años de edad,Población de 0 a 14 años de edad (%),Población de 15 a 64 años de edad (%),Población de 65 o más años de edad (%),Población. Índice de dependencia,Población. Índice de dependencia mayores de 64 años,Población. Índice de dependencia menores de 15 años,Índice de Vejez,Índice de Juventud,Índice de Sobreenvejecimiento,Índice de Ancianidad,superficie,Densidad de Población,Densidad de Población Extranjera,Población de 0 a 2 años,Población de 3 a 5 años,Población de 6 a 11 años,Población de 12 a 15 años,Población de 16 a 17 años,Población de 0 a 17 años,Población. Nacidos en Canarias,Población. Nacidos en el resto de España,Población. Nacidos en el extranjero,Población. Nacidos en Canarias (%),Población. Nacidos en el resto de España (%),Población. Nacidos en el extranjero (%)
2007-01-01,38024,20170,40.209172038,40.210854825,9949,10221,102.73394311,17762,2408,11.938522558,2970,13949,3251,1761,1131,359,14.72483887,69.157164105,16.117997025,44.598179081,23.306330203,21.291848878,109.46127946,91.356505691,11.042756075,34.789295601,3560.430000,566.50460759,67.632280371,461,560,1245,973,446,3685,15511,966,3693,76.901338622,4.7892910263,18.309370352
2007-01-01,38025,8117,38.795922139,38.803976781,4115,4002,97.253948967,7557,560,6.899100653,1202,5797,1118,688,352,78,14.808426759,71.418011581,13.773561661,40.020700362,19.285837502,20.73486286,93.011647255,107.51341682,6.976744186,31.484794275,1405.070000,577.69363804,39.855665554,276,232,444,340,152,1444,7112,228,777,87.618578292,2.8089195516,9.572502156
2007-01-01,38026,40644,38.544680642,38.543383423,20114,20530,102.0682112,38733,1911,4.7018010038,6537,28690,5417,3193,1727,497,16.083554768,70.588524752,13.32792048,41.666085744,18.881143255,22.784942489,82.866758452,120.67565073,9.1748200111,31.881115008,20688.700000,196.45506968,9.2369264381,1093,1343,2672,1902,990,8000,35887,1445,3312,88.295935439,3.555260309,8.1488042516
2007-01-01,38027,7514,41.774154911,41.774837461,3820,3694,96.701570681,6440,1074,14.293319138,1077,5073,1364,712,462,190,14.33324461,67.513973915,18.152781475,48.117484723,26.887443327,21.230041396,126.64809656,78.958944282,13.929618768,33.870967742,13594.000000,55.274385758,7.9005443578,159,229,444,317,166,1315,5840,203,1471,77.721586372,2.7016236359,19.576789992
2007-01-01,38028,31131,43.516767852,43.522374099,15134,15997,105.70239197,25279,5852,18.797982718,3270,21750,6111,3633,1909,569,10.503999229,69.866049918,19.629950853,43.131034483,28.096551724,15.034482759,186.88073394,53.510063819,9.3110783832,31.238749795,882.590000,3527.2323502,663.04852763,421,678,1371,1062,587,4119,20401,3568,7162,65.532748707,11.461244419,23.006006874
2007-01-01,38029,1974,43.018743668,43.019608088,1000,974,97.4,1720,254,12.867274569,239,1364,371,182,136,53,12.10739615,69.098277609,18.794326241,44.721407625,27.19941349,17.521994135,155.23012552,64.420485175,14.285714286,36.657681941,3080.580000,64.078842296,8.2452005791,35,44,100,76,40,295,1360,54,560,68.895643364,2.73556231,28.368794326
2007-01-01,38030,2407,43.818653926,43.804881211,1202,1205,100.24958403,2210,197,8.1844619859,309,1591,507,270,176,61,12.837557125,66.098878272,21.063564603,51.2884978,31.866750471,19.421747329,164.0776699,60.946745562,12.031558185,34.714003945,3505.040000,68.672540114,5.6204779403,61,64,134,68,47,374,2003,73,331,83.215621105,3.0328209389,13.751557956
2007-01-01,38031,37224,38.741376531,38.745547499,18466,18758,101.58128452,34348,2876,7.7261981517,5831,26335,5058,3011,1642,405,15.664624973,70.74736729,13.588007737,41.348015948,19.206379343,22.141636605,86.743268736,115.28272044,8.0071174377,32.463424278,5646.810000,659.20404618,50.931410832,906,1240,2383,1711,911,7151,31427,1190,4607,84.426713948,3.1968622394,12.376423813
2007-01-01,38032,16721,37.234645057,37.235949941,8726,7995,91.622736649,15755,966,5.7771664374,2770,12365,1586,950,467,169,16.565994857,73.9489265,9.4850786436,35.228467448,12.826526486,22.401940962,57.25631769,174.65321564,10.655737705,29.445145019,3931.150000,425.34627272,24.57296211,534,575,1129,707,364,3309,12807,2045,1869,76.592309072,12.230129777,11.177561151
2007-01-01,38033,4975,45.080100503,45.088937088,2522,2453,97.26407613,4847,128,2.5728643216,497,3362,1116,578,389,149,9.9899497487,67.577889447,22.432160804,47.977394408,33.194527067,14.782867341,224.5472837,44.534050179,13.35125448,34.856630824,4287.290000,116.04066905,2.9855689725,87,94,203,144,95,623,4365,168,442,87.738693467,3.3768844221,8.8844221106
2007-01-01,38034,5061,40.115095831,40.117143877,2503,2558,102.19736316,4908,153,3.0231179609,667,3634,760,411,277,72,13.179213594,71.803991306,15.0167951,39.268024216,20.913593836,18.35443038,113.94302849,87.763157895,9.4736842105,36.447368421,2060.520000,245.61761109,7.4253101159,110,123,271,228,110,842,4566,87,408,90.219324244,1.7190278601,8.0616478957
2007-01-01,38035,13814,36.70044882,36.696536274,7046,6768,96.054499007,9006,4808,34.805270016,2375,10179,1260,824,338,98,17.192703055,73.686115535,9.1211814102,35.71077709,12.378426172,23.332350919,53.052631579,188.49206349,7.7777777778,26.825396825,4203.660000,328.61839445,114.37651951,357,500,1019,633,319,2828,7303,1137,5374,52.866657015,8.2307803677,38.902562618
2007-01-01,38036,8515,38.913740458,38.922742368,4316,4199,97.289156627,7589,926,10.8749266,1252,6163,1100,633,348,119,14.703464474,72.378156195,12.918379331,38.163232192,17.84845043,20.314781762,87.85942492,113.81818182,10.818181818,31.636363636,11313.400000,75.26473032,8.1849841781,216,255,521,370,200,1562,6722,583,1210,78.943041691,6.8467410452,14.210217264
2007-01-01,38037,17353,40.798795597,40.79815537,8492,8861,104.34526613,16390,963,5.5494727137,2415,12070,2868,1504,1018,346,13.916901977,69.555696421,16.527401602,43.769676885,23.761391881,20.008285004,118.75776398,84.205020921,12.064156206,35.49511855,4341.210000,399.72726498,22.182755499,398,435,994,771,357,2955,14278,1279,1796,82.279721086,7.3704834899,10.349795424
2007-01-01,38038,220902,40.076789708,40.078889545,106445,114457,107.52689182,208252,12650,5.7265212628,29250,159405,32247,17687,11012,3548,13.241165766,72.160958253,14.597875981,38.579090995,20.229603839,18.349487155,110.24615385,90.706112196,11.002573883,34.148913077,15044.000000,1468.3727732,84.086679075,4702,5670,11831,9329,5382,36914,175826,22550,22526,79.594571348,10.208146599,10.197282053
2007-01-01,38039,13393,37.970693646,37.970947362,6711,6682,99.56787364,11712,1681,12.551332786,2109,9719,1565,952,502,111,15.747032032,72.567759277,11.685208691,37.802243029,16.102479679,21.69976335,74.205784732,134.76038339,7.0926517572,32.076677316,2237.310000,598.620665,75.134871788,365,430,881,568,303,2547,10335,737,2321,77.167176883,5.502874636,17.329948481
2007-01-01,38040,11493,45.803054033,45.807051318,5788,5705,98.565998618,5768,5725,49.812929609,1279,7450,2764,1694,801,269,11.128513008,64.822065605,24.049421387,54.268456376,37.100671141,17.167785235,216.10633307,46.273516643,9.7322720695,28.979739508,5198.760000,221.07194793,110.12241381,194,274,534,358,190,1550,4987,476,6030,43.391629688,4.14165144,52.466718872
2007-01-01,38041,8826,38.901654203,38.906871041,4395,4431,100.81911263,8029,797,9.030138228,1383,6254,1189,671,408,110,15.669612508,70.858826195,13.471561296,41.125679565,19.011832427,22.113847138,85.9725235,116.31623213,9.2514718251,34.314550042,1820.110000,484.91574685,43.78856223,235,275,568,403,203,1684,7381,416,1029,83.627917516,4.7133469295,11.658735554
2007-01-01,38042,5313,44.731131188,44.740245183,2671,2642,98.91426432,4683,630,11.85770751,604,3458,1251,719,386,146,11.368341803,65.085638999,23.546019198,53.643724696,36.176980914,17.466743783,207.1192053,48.2813749,11.670663469,30.855315747,2449.680000,216.88547076,25.717644754,100,119,256,170,120,765,4376,104,833,82.364012799,1.957462827,15.678524374
2007-01-01,38043,22943,38.212853594,38.214643242,11487,11456,99.730129712,22135,808,3.5217713464,3617,16454,2872,1707,927,238,15.765157129,71.716863531,12.51797934,39.437218913,17.454722256,21.982496657,79.402820017,125.94011142,8.286908078,32.277158774,2999.640000,764.85844968,26.936565721,724,773,1396,1009,483,4385,20555,946,1442,89.591596565,4.1232619971,6.2851414375
2007-01-01,38044,3045,41.572906404,41.573071956,1508,1537,101.92307692,2914,131,4.302134647,411,2078,556,330,176,50,13.497536946,68.243021346,18.259441708,46.535129933,26.756496631,19.778633301,135.27980535,73.920863309,8.9928057554,31.654676259,2606.480000,116.82422271,5.0259353611,85,83,150,128,87,533,2614,41,390,85.845648604,1.3464696223,12.807881773
2007-01-01,38045,5828,43.096087852,43.09598732,2934,2894,98.636673483,5394,434,7.4468085106,734,3931,1163,593,396,174,12.594371997,67.45024022,19.955387783,48.257440855,29.58534724,18.672093615,158.44686649,63.112639725,14.961306965,34.049871023,1156.380000,503.98657881,37.530915443,128,153,299,203,121,904,4826,213,789,82.807137955,3.6547700755,13.53809197
2007-01-01,38046,10461,38.575900965,38.575865077,5199,5262,101.21177149,10264,197,1.8831851639,1576,7588,1297,768,422,107,15.065481312,72.536086416,12.398432272,37.862414338,17.092778071,20.769636268,82.296954315,121.51117965,8.2498072475,32.536622976,2644.480000,395.57871491,7.4494796709,242,306,689,466,259,1962,9431,452,578,90.15390498,4.32081063,5.5252843896
2007-01-01,38047,2744,43.765670554,43.762234022,1396,1348,96.561604585,2259,485,17.674927114,361,1813,570,310,189,71,13.155976676,66.071428571,20.772594752,51.351351351,31.439602868,19.911748483,157.89473684,63.333333333,12.456140351,33.157894737,5354.890000,51.242882674,9.0571421635,50,70,152,115,50,437,2079,79,586,75.765306122,2.8790087464,21.355685131
2007-01-01,38048,4914,42.332315832,42.321404962,2484,2430,97.826086957,4507,407,8.2824582825,666,3311,937,479,320,138,13.553113553,67.378917379,19.067969068,48.414376321,28.299607369,20.114768952,140.69069069,71.077908218,14.727854856,34.151547492,10368.500000,47.393547765,3.9253508222,123,124,272,208,95,822,3750,340,824,76.312576313,6.919006919,16.768416768
2007-01-01,38049,5116,42.162822518,42.173796799,2597,2519,96.996534463,3451,1665,32.544956998,620,3669,827,485,245,97,12.118842846,71.716184519,16.164972635,39.438539111,22.54020169,16.898337422,133.38709677,74.969770254,11.729141475,29.625151149,3220.820000,158.84153725,51.694909992,130,118,243,162,84,737,3038,159,1919,59.382329945,3.1078967944,37.50977326
2007-01-01,38050,3142,48.819223425,48.829629785,1589,1553,97.734424166,2935,207,6.5881604074,290,1903,949,471,346,132,9.2297899427,60.566518141,30.203691916,65.107724645,49.868628481,15.239096164,327.24137931,30.558482613,13.909378293,36.45943098,10854.200000,28.947319931,1.9070958707,41,43,130,100,43,357,2769,59,314,88.128580522,1.8777848504,9.9936346276
2007-01-01,38051,8676,39.15087598,39.151048831,4322,4354,100.74039796,8327,349,4.0225910558,1257,6178,1241,727,432,82,14.48824343,71.207929922,14.303826648,40.433797345,20.087406928,20.346390418,98.727128083,101.28928284,6.6075745367,34.810636583,1808.630000,479.7001045,19.296373498,242,247,490,373,198,1550,7931,145,600,91.413093592,1.6712770862,6.9156293223
2007-01-01,38052,1900,41.415789474,41.416859397,966,934,96.6873706,1684,216,11.368421053,278,1284,338,177,118,43,14.631578947,67.578947368,17.789473684,47.975077882,26.323987539,21.651090343,121.58273381,82.24852071,12.721893491,34.911242604,5627.110000,33.765112109,3.8385601135,48,49,123,77,45,342,1558,64,278,82,3.3684210526,14.631578947
2007-01-01,38053,4880,43.108196721,43.105902088,2478,2402,96.933010492,4454,426,8.7295081967,653,3226,1001,498,342,161,13.381147541,66.106557377,20.512295082,51.270923745,31.029138252,20.241785493,153.29249617,65.234765235,16.083916084,34.165834166,7067.200000,69.051392348,6.0278469549,91,124,258,230,116,819,3916,168,796,80.245901639,3.4426229508,16.31147541
2006-01-01,35001,5638,40.633557999,40.63250229,2878,2760,95.899930507,5399,239,4.2390918766,797,3893,948,531,318,99,14.136218517,69.049308265,16.814473217,44.824043154,24.351399949,20.472643206,118.94604768,84.071729958,10.443037975,33.544303797,4451.160000,126.66361128,5.3693868565,156,172,274,264,128,994,5126,230,282,90.91876552,4.0794608017,5.0017736786
2006-01-01,35002,26593,34.725360057,34.727646314,13672,12921,94.50702165,24343,2250,8.4608731621,4820,19633,2140,1371,629,140,18.125070507,73.827699019,8.0472304742,35.450516987,10.90001528,24.550501706,44.398340249,225.23364486,6.5420560748,29.392523364,7889.720000,337.05885633,28.518122316,1040,985,1846,1257,687,5815,22506,1407,2680,84.63129395,5.2908660174,10.077840033
2006-01-01,35003,8206,35.101998538,35.108729477,4538,3668,80.828558836,5424,2782,33.90202291,1252,6466,488,304,143,41,15.25712893,78.796002925,5.9468681453,26.909990721,7.5471698113,19.362820909,38.977635783,256.55737705,8.4016393443,29.303278689,25024.800000,32.791470861,11.116971964,234,261,514,325,165,1499,3774,1497,2935,45.990738484,18.242749208,35.766512308
2006-01-01,35004,55203,34.346946724,34.34986123,28471,26732,93.892030487,43321,11882,21.524192526,9677,41549,3977,2369,1216,392,17.529844393,75.265837002,7.2043186059,32.862403427,9.5718308503,23.290572577,41.097447556,243.32411365,9.8566758863,30.575810913,2427.540000,2274.0305,489.46670292,2141,2031,3554,2609,1369,11704,34041,8309,12853,61.665126895,15.051718204,23.283154901
2006-01-01,35005,1306,44.571975498,44.582633934,695,611,87.913669065,1302,4,0.3062787136,100,932,274,148,102,24,7.6569678407,71.362940276,20.980091884,40.128755365,29.399141631,10.729613734,274,36.496350365,8.7591240876,37.226277372,6641.900000,19.663048224,0.0602237312,13,18,45,37,26,139,1263,26,17,96.707503828,1.9908116386,1.3016845329
2006-01-01,35006,34874,37.915438436,37.915090748,17525,17349,98.995720399,34433,441,1.2645523886,5728,24729,4417,2627,1453,337,16.424843723,70.909560131,12.665596146,41.024707833,17.86161996,23.163087873,77.112430168,129.68077881,7.6296128594,32.895630518,3283.870000,1061.978702,13.429277042,1160,1149,2215,1579,813,6916,32847,1113,914,94.187646958,3.1914893617,2.6208636807
2006-01-01,35007,705,42.592198582,42.611688293,352,353,100.28409091,630,75,10.638297872,92,478,135,60,49,26,13.04964539,67.80141844,19.14893617,47.489539749,28.242677824,19.246861925,146.73913043,68.148148148,19.259259259,36.296296296,10370.900000,6.7978671089,0.723177352,8,15,40,38,17,118,617,15,73,87.517730496,2.1276595745,10.354609929
2006-01-01,35008,7188,39.10475793,39.108584655,3663,3525,96.232596233,7086,102,1.4190317195,1102,5063,1023,616,305,102,15.331107401,70.436839176,14.232053422,41.971163342,20.205411811,21.765751531,92.831215971,107.72238514,9.9706744868,29.81427175,1602.780000,448.47078202,6.3639426496,217,204,445,320,201,1387,6842,185,161,95.186421814,2.5737340011,2.2398441848
2006-01-01,35009,23453,38.749349763,38.749060414,11802,11651,98.720555838,23168,285,1.2151963501,3605,16533,3315,1939,1071,305,15.371167868,70.494179849,14.134652283,41.855682574,20.050807476,21.804875098,91.955617198,108.74811463,9.2006033183,32.307692308,6254.510000,374.9774163,4.5567118767,743,621,1380,1134,611,4489,22624,398,431,96.465270967,1.6970110434,1.8377179892
2006-01-01,35010,5004,40.816746603,40.821162098,2612,2392,91.577335375,4236,768,15.347721823,726,3496,782,463,225,94,14.508393285,69.864108713,15.627498002,43.135011442,22.368421053,20.766590389,107.71349862,92.83887468,12.020460358,28.772378517,14565.300000,34.355626043,5.2728059154,140,125,307,204,98,874,3705,464,835,74.040767386,9.2725819345,16.686650679
2006-01-01,35011,27934,35.616238276,35.620901561,14239,13695,96.179506988,26726,1208,4.3244791294,4776,20525,2633,1618,814,201,17.097443975,73.476766664,9.4257893606,36.097442144,12.828258222,23.269183922,55.129815745,181.39004937,7.633877706,30.915305735,3908.810000,714.64205218,30.904546396,985,947,1794,1400,792,5918,25580,855,1499,91.572993485,3.0607861388,5.3662203766
2006-01-01,35012,16569,37.268422959,37.27068019,8791,7778,88.476851325,11130,5439,32.826362484,2652,12274,1643,1076,453,114,16.005793953,74.078097652,9.9161083952,34.992667427,13.386019228,21.606648199,61.953242836,161.41205113,6.9385270846,27.57151552,17142.000000,96.657332867,31.729086454,382,559,1104,788,383,3216,9623,1273,5673,58.078339067,7.6830225119,34.238638421
2006-01-01,35013,7808,42.157402664,42.161185004,3954,3854,97.470915529,7760,48,0.6147540984,860,5544,1404,809,475,120,11.014344262,71.004098361,17.981557377,40.836940837,25.324675325,15.512265512,163.25581395,61.253561254,8.547008547,33.831908832,3220.460000,242.44983636,1.4904703055,168,67,401,299,185,1120,7518,157,133,96.285860656,2.0107581967,1.7033811475
2006-01-01,35014,18884,34.048347808,34.055851779,10307,8577,83.215290579,12105,6779,35.898114806,3100,14710,1074,700,284,90,16.416013556,77.896632069,5.6873543741,28.375254929,7.3011556764,21.074099252,34.64516129,288.6405959,8.3798882682,26.44320298,35533.400000,53.144365583,19.07782537,653,696,1214,731,390,3684,7497,4279,7108,39.700275365,22.659394196,37.640330438
2006-01-01,35015,18494,33.939872391,33.957901584,10284,8210,79.832749903,12321,6173,33.378392992,2538,15076,880,639,191,50,13.723369742,81.518330269,4.7582999892,22.671796232,5.8370920669,16.834704166,34.672970843,288.40909091,5.6818181818,21.704545455,38493.800000,48.044100608,16.036348711,550,584,939,644,303,3020,6803,5184,6507,36.784903212,28.030712664,35.184384125
2006-01-01,35016,377056,39.113611771,39.115382894,184295,192761,104.59372202,351468,25588,6.7862598659,55014,270237,51805,29932,16910,4963,14.590405669,71.670255877,13.739338454,39.527895884,19.170209853,20.357686031,94.166939325,106.19438278,9.5801563556,32.641636908,10331.600000,3649.5412134,247.66735065,10213,11561,21797,15450,8763,67784,305533,36423,35100,81.03119961,9.6598383264,9.308962064
2006-01-01,35017,30555,33.974979545,33.98112012,16080,14475,90.018656716,25947,4608,15.081001473,5081,23623,1851,1009,628,214,16.629029619,77.313042055,6.057928326,29.344283114,7.8355839648,21.508699149,36.429836646,274.50027012,11.561318206,33.927606699,29077.100000,105.08269394,15.847522621,676,1080,2236,1438,808,6238,17426,7651,5478,57.031582392,25.040091638,17.92832597
2006-01-01,35018,17610,33.797103918,33.801630817,9141,8469,92.648506728,14607,3003,17.052810903,3324,13209,1077,686,282,109,18.875638842,75.008517888,6.1158432709,33.318192142,8.1535316829,25.164660459,32.400722022,308.63509749,10.120705664,26.183844011,4076.110000,432.02955759,73.673183501,682,725,1264,867,399,3937,9948,4226,3436,56.490630324,23.997728563,19.511641113
2006-01-01,35019,47922,36.964838696,36.968158702,25001,22921,91.680332787,35706,12216,25.491423563,7451,36165,4306,2912,1095,299,15.548182463,75.466382872,8.9854346647,32.509332227,11.906539472,20.602792755,57.79090055,173.03762192,6.9437993497,25.42963307,33241.900000,144.16143482,36.748801964,1263,1583,2976,2161,1147,9130,29323,4996,13603,61.189015483,10.425274404,28.385710112
2006-01-01,35020,8409,38.835236057,38.838084973,4345,4064,93.532796318,7819,590,7.016292068,1243,5878,1288,769,412,107,14.781781425,69.90129623,15.316922345,43.058863559,21.912215039,21.14664852,103.62027353,96.50621118,8.3074534161,31.98757764,12370.800000,67.974585314,4.7692954376,194,257,507,408,206,1572,7649,147,613,90.962064455,1.7481270068,7.2898085385
2006-01-01,35021,18760,38.317590618,38.314234927,9360,9400,100.42735043,18061,699,3.7260127932,2893,13697,2170,1268,712,190,15.421108742,73.011727079,11.567164179,36.964298752,15.842885303,21.121413448,75.008641549,133.31797235,8.7557603687,32.811059908,2383.190000,787.18020804,29.330435257,449,555,1232,906,469,3611,16451,1277,1032,87.691897655,6.8070362473,5.5010660981
2006-01-01,35022,57211,33.582991033,33.58503543,29124,28087,96.439362725,49167,8044,14.060233172,11271,41878,4062,2552,1214,296,19.700756847,73.199209942,7.1000332104,36.613496347,9.6996036105,26.913892736,36.039393133,277.47415066,7.2870507139,29.886755293,6252.830000,914.96170534,128.6457492,2287,2371,4365,3027,1497,13547,44527,3561,9123,77.829438395,6.2243274895,15.946234116
2006-01-01,35023,14048,39.97458713,39.974967609,7014,7034,100.285144,13884,164,1.1674259681,2032,9755,2261,1273,743,245,14.464692483,69.440489749,16.094817768,44.008200923,23.177857509,20.830343414,111.26968504,89.871738169,10.835913313,32.861565679,4261.820000,329.62443275,3.8481212252,293,378,847,696,377,2591,13465,306,277,95.849943052,2.1782460137,1.9718109339
2006-01-01,35024,16616,36.056933077,36.059441482,8496,8120,95.574387947,13280,3336,20.077034184,2862,12278,1476,924,428,124,17.224362061,73.892633606,8.8830043332,35.331487213,12.021501873,23.30998534,51.572327044,193.90243902,8.4010840108,28.997289973,22400.600000,74.176584556,14.892458238,606,594,1084,754,363,3401,10413,2608,3595,62.668512277,15.695714974,21.635772749
2006-01-01,35025,2286,45.674978128,45.676714435,1198,1088,90.81803005,2245,41,1.7935258093,176,1613,497,288,144,65,7.6990376203,70.559930009,21.741032371,41.72349659,30.812151271,10.911345319,282.38636364,35.412474849,13.078470825,28.973843058,10386.300000,22.009762861,0.3947507775,34,26,79,60,50,249,2188,44,54,95.713035871,1.9247594051,2.3622047244
2006-01-01,35026,97525,35.842178928,35.842740855,48745,48780,100.07180224,94770,2755,2.824916688,17025,70942,9558,5909,2811,838,17.457062292,72.74237375,9.800563958,37.471455555,13.472977926,23.99847763,56.140969163,178.12303829,8.7675245867,29.409918393,10033.100000,972.03257219,27.459110345,3595,3436,6530,4647,2607,20815,88325,5064,4136,90.566521405,5.1925147398,4.2409638554
2006-01-01,35027,12175,40.32661191,40.324990197,6169,6006,97.357756525,12004,171,1.4045174538,1660,8592,1923,1175,586,162,13.63449692,70.570841889,15.794661191,41.701582868,22.381284916,19.320297952,115.84337349,86.323452938,8.4243369735,30.473218929,2580.730000,471.7657407,6.6260321692,158,341,745,549,286,2079,11569,241,365,95.022587269,1.9794661191,2.9979466119
2006-01-01,35028,17884,36.480373518,36.489868161,9334,8550,91.600599957,10448,7436,41.579065086,2748,13687,1449,972,366,111,15.365690002,76.532095728,8.1022142697,30.66413385,10.586688098,20.077445751,52.729257642,189.64803313,7.6604554865,25.258799172,6432.050000,278.04510226,115.60855404,536,559,1119,723,381,3318,7444,2852,7588,41.623797808,15.947215388,42.428986804
2006-01-01,35029,5476,36.027209642,36.026674546,2893,2583,89.284479779,4719,757,13.823959094,920,4047,509,301,138,70,16.800584368,73.904309715,9.2951059167,35.310106252,12.577217692,22.732888559,55.326086957,180.74656189,13.752455796,27.111984283,13577.900000,40.330242526,5.5752362295,204,181,369,221,125,1100,4146,506,824,75.712198685,9.2403214025,15.047479912
2006-01-01,35030,12836,34.060143347,34.055118124,6811,6025,88.459844369,10755,2081,16.212215644,2408,9409,1019,601,306,112,18.759738236,73.301651605,7.9386101589,36.422574131,10.830056329,25.592517802,42.317275748,236.31010795,10.991167812,30.029440628,27629.800000,46.45708619,7.5317229947,484,493,966,638,324,2905,8300,2229,2307,64.661888439,17.365222811,17.97288875
2006-01-01,35031,8583,36.463416055,36.462636495,4382,4201,95.869465997,8238,345,4.0195735757,1502,6167,914,543,297,74,17.499708727,71.851334032,10.648957241,39.176260743,14.820820496,24.355440246,60.852197071,164.33260394,8.0962800875,32.49452954,3880.130000,221.20392873,8.8914546678,285,312,581,433,234,1845,7913,266,404,92.193871607,3.0991494815,4.7069789118
2006-01-01,35032,4050,42.764444444,42.761385488,2128,1922,90.319548872,4009,41,1.012345679,461,2807,782,454,252,76,11.382716049,69.308641975,19.308641975,44.282151763,27.858924118,16.423227645,169.63123644,58.95140665,9.7186700767,32.225063939,2212.890000,183.01858655,1.8527807528,81,82,181,156,86,586,3872,77,101,95.604938272,1.9012345679,2.4938271605
2006-01-01,35033,7661,39.397924553,39.402509184,3979,3682,92.535813018,7566,95,1.2400469913,1250,5293,1118,638,352,128,16.31640778,69.090197102,14.593395118,44.738333648,21.122236917,23.616096732,89.44,111.80679785,11.4490161,31.484794275,3821.390000,200.47678986,2.4860064008,187,220,516,427,152,1502,7304,196,161,95.340033938,2.5584127399,2.101553322
